file,measure,pitch,fingering,part
Fur_Elise_fingered,80,D6,,P1
Fur_Elise_fingered,80,C6,,P1
Fur_Elise_fingered,80,B5,,P1
Fur_Elise_fingered,80,A3,,P1
Fur_Elise_fingered,80,C4,,P1
Fur_Elise_fingered,80,E4,,P1
Fur_Elise_fingered,81,A5,1.0,P1
Fur_Elise_fingered,81,C6,2.0,P1
Fur_Elise_fingered,81,E6,3.0,P1
Fur_Elise_fingered,81,A6,1.0,P1
Fur_Elise_fingered,81,C7,3.0,P1
Fur_Elise_fingered,81,E7,5.0,P1
Fur_Elise_fingered,81,D7,,P1
Fur_Elise_fingered,81,C7,,P1
Fur_Elise_fingered,81,B6,1.0,P1
Fur_Elise_fingered,81,A3,,P1
Fur_Elise_fingered,81,C4,,P1
Fur_Elise_fingered,81,E4,,P1
Fur_Elise_fingered,82,Bb6,3.0,P1
Fur_Elise_fingered,82,A6,1.0,P1
Fur_Elise_fingered,82,Ab6,3.0,P1
Fur_Elise_fingered,82,G6,1.0,P1
Fur_Elise_fingered,82,Gb6,3.0,P1
Fur_Elise_fingered,82,F6,2.0,P1
Fur_Elise_fingered,82,E6,1.0,P1
Fur_Elise_fingered,82,Eb6,3.0,P1
Fur_Elise_fingered,82,D6,1.0,P1
Fur_Elise_fingered,82,A3,,P1
Fur_Elise_fingered,82,C4,,P1
Fur_Elise_fingered,82,E4,,P1
Fur_Elise_fingered,83,Db6,3.0,P1
Fur_Elise_fingered,83,C6,2.0,P1
Fur_Elise_fingered,83,B5,1.0,P1
Fur_Elise_fingered,83,Bb5,3.0,P1
Fur_Elise_fingered,83,A5,1.0,P1
Fur_Elise_fingered,83,Ab5,3.0,P1
Fur_Elise_fingered,83,G5,1.0,P1
Fur_Elise_fingered,83,Gb5,3.0,P1
Fur_Elise_fingered,83,F5,2.0,P1
Fur_Elise_fingered,84,E5,1.0,P1
Fur_Elise_fingered,84,D#5,3.0,P1
Fur_Elise_fingered,84,E5,4.0,P1
Fur_Elise_fingered,84,B4,,P1
Fur_Elise_fingered,84,D5,4.0,P1
Fur_Elise_fingered,84,C5,,P1
Fur_Elise_fingered,85,A4,,P1
Fur_Elise_fingered,85,C4,,P1
Fur_Elise_fingered,85,E4,,P1
Fur_Elise_fingered,85,A2,,P1
Fur_Elise_fingered,85,E3,,P1
Fur_Elise_fingered,85,A3,,P1
Fur_Elise_fingered,86,B4,,P1
Fur_Elise_fingered,86,E4,,P1
Fur_Elise_fingered,86,G#4,,P1
Fur_Elise_fingered,86,E2,,P1
Fur_Elise_fingered,86,E3,,P1
Fur_Elise_fingered,86,G#3,,P1
Fur_Elise_fingered,87,C5,,P1
Fur_Elise_fingered,87,E4,,P1
Fur_Elise_fingered,87,E5,,P1
Fur_Elise_fingered,87,D#5,,P1
Fur_Elise_fingered,87,A2,,P1
Fur_Elise_fingered,87,E3,,P1
Fur_Elise_fingered,87,A3,,P1
Fur_Elise_fingered,88,E5,,P1
Fur_Elise_fingered,88,D#5,,P1
Fur_Elise_fingered,88,B4,,P1
Fur_Elise_fingered,88,D5,,P1
Fur_Elise_fingered,88,C5,,P1
Fur_Elise_fingered,89,A4,,P1
Fur_Elise_fingered,89,C4,,P1
Fur_Elise_fingered,89,E4,,P1
Fur_Elise_fingered,89,A2,,P1
Fur_Elise_fingered,89,E3,,P1
Fur_Elise_fingered,89,A3,,P1
Fur_Elise_fingered,90,B4,,P1
Fur_Elise_fingered,90,E4,,P1
Fur_Elise_fingered,90,C5,,P1
Fur_Elise_fingered,90,E2,,P1
Fur_Elise_fingered,90,E3,,P1
Fur_Elise_fingered,90,G#3,,P1
Fur_Elise_fingered,91,A4,,P1
Fur_Elise_fingered,91,B4,,P1
Fur_Elise_fingered,91,C5,,P1
Fur_Elise_fingered,91,D5,,P1
Fur_Elise_fingered,91,A2,,P1
Fur_Elise_fingered,91,E3,,P1
Fur_Elise_fingered,91,A3,,P1
Fur_Elise_fingered,92,E5,,P1
Fur_Elise_fingered,92,G4,,P1
Fur_Elise_fingered,92,F5,,P1
Fur_Elise_fingered,92,C3,,P1
Fur_Elise_fingered,92,G3,,P1
Fur_Elise_fingered,92,C4,,P1
Fur_Elise_fingered,93,D5,,P1
Fur_Elise_fingered,93,F4,,P1
Fur_Elise_fingered,93,E5,,P1
Fur_Elise_fingered,93,G2,,P1
Fur_Elise_fingered,93,G3,,P1
Fur_Elise_fingered,93,B3,,P1
Fur_Elise_fingered,94,C5,,P1
Fur_Elise_fingered,94,E4,,P1
Fur_Elise_fingered,94,D5,,P1
Fur_Elise_fingered,94,A2,,P1
Fur_Elise_fingered,94,E3,,P1
Fur_Elise_fingered,94,A3,,P1
Fur_Elise_fingered,95,B4,,P1
Fur_Elise_fingered,95,E4,,P1
Fur_Elise_fingered,95,E5,,P1
Fur_Elise_fingered,95,E2,,P1
Fur_Elise_fingered,95,E3,,P1
Fur_Elise_fingered,96,E5,,P1
Fur_Elise_fingered,96,E6,,P1
Fur_Elise_fingered,96,D#5,,P1
Fur_Elise_fingered,97,E5,,P1
Fur_Elise_fingered,97,D#5,,P1
Fur_Elise_fingered,98,E5,,P1
Fur_Elise_fingered,98,D#5,,P1
Fur_Elise_fingered,98,B4,,P1
Fur_Elise_fingered,98,D5,,P1
Fur_Elise_fingered,98,C5,,P1
Fur_Elise_fingered,99,A4,,P1
Fur_Elise_fingered,99,C4,,P1
Fur_Elise_fingered,99,E4,,P1
Fur_Elise_fingered,99,A2,,P1
Fur_Elise_fingered,99,E3,,P1
Fur_Elise_fingered,99,A3,,P1
Fur_Elise_fingered,100,B4,,P1
Fur_Elise_fingered,100,E4,,P1
Fur_Elise_fingered,100,G#4,,P1
Fur_Elise_fingered,100,E2,,P1
Fur_Elise_fingered,100,E3,,P1
Fur_Elise_fingered,100,G#3,,P1
Fur_Elise_fingered,101,C5,,P1
Fur_Elise_fingered,101,E4,,P1
Fur_Elise_fingered,101,E5,,P1
Fur_Elise_fingered,101,D#5,,P1
Fur_Elise_fingered,101,A2,,P1
Fur_Elise_fingered,101,E3,,P1
Fur_Elise_fingered,101,A3,,P1
Fur_Elise_fingered,102,E5,,P1
Fur_Elise_fingered,102,D#5,,P1
Fur_Elise_fingered,102,B4,,P1
Fur_Elise_fingered,102,D5,,P1
Fur_Elise_fingered,102,C5,,P1
Fur_Elise_fingered,103,A4,,P1
Fur_Elise_fingered,103,C4,,P1
Fur_Elise_fingered,103,E4,,P1
Fur_Elise_fingered,103,A2,,P1
Fur_Elise_fingered,103,E3,,P1
Fur_Elise_fingered,103,A3,,P1
Fur_Elise_fingered,104,B4,,P1
Fur_Elise_fingered,104,D4,,P1
Fur_Elise_fingered,104,C5,,P1
Fur_Elise_fingered,104,E2,,P1
Fur_Elise_fingered,104,E3,,P1
Fur_Elise_fingered,104,G#3,,P1
Fur_Elise_fingered,105,C4,1.0,P1
Fur_Elise_fingered,105,A4,3.0,P1
Fur_Elise_fingered,105,A1,,P1
Fur_Elise_fingered,105,A2,,P1
